Timestamp,Marker_ID,X_meters,Y_meters,Z_meters
16:55:29.181,1,-0.1888,-0.1168,2.8611
16:55:29.214,1,-0.1888,-0.1168,2.8611
16:55:29.249,1,-0.1888,-0.1168,2.8611
16:55:29.284,1,-0.1888,-0.1168,2.8611
16:55:29.320,1,-0.1888,-0.1168,2.8611
16:55:29.348,1,-0.1888,-0.1168,2.8611
16:55:29.381,1,-0.1888,-0.1168,2.8611
16:55:29.416,1,-0.1888,-0.1168,2.8611
16:55:29.452,1,-0.1888,-0.1168,2.8611
16:55:29.517,1,-0.1888,-0.1168,2.8611
16:55:29.549,1,-0.1888,-0.1168,2.8611
16:55:29.582,1,-0.1888,-0.1168,2.8611
16:55:29.615,1,-0.1888,-0.1168,2.8611
16:55:29.648,1,-0.1888,-0.1168,2.8611
16:55:29.682,1,-0.1888,-0.1168,2.8611
16:55:29.719,1,-0.1888,-0.1168,2.8611
16:55:29.783,1,-0.1888,-0.1168,2.8611
16:55:29.815,1,-0.1888,-0.1168,2.8611
16:55:29.852,1,-0.1888,-0.1168,2.8611
16:55:29.886,1,-0.1888,-0.1168,2.8611
16:55:29.919,1,-0.1888,-0.1168,2.8611
16:55:29.947,1,-0.1888,-0.1168,2.8611
16:55:29.981,1,-0.1888,-0.1168,2.8611
16:55:30.015,1,-0.1888,-0.1168,2.8611
16:55:30.048,1,-0.1888,-0.1168,2.8611
16:55:30.082,1,-0.1888,-0.1168,2.8611
16:55:30.114,1,-0.1888,-0.1168,2.8611
16:55:30.149,1,-0.1888,-0.1168,2.8611
16:55:30.181,1,-0.1888,-0.1168,2.8611
16:55:30.219,1,-0.1888,-0.1168,2.8611
16:55:30.248,1,-0.1888,-0.1168,2.8611
16:55:30.286,1,-0.1888,-0.1168,2.8611
16:55:30.316,1,-0.1888,-0.1168,2.8611
16:55:30.352,1,-0.1888,-0.1168,2.8611
16:55:30.382,1,-0.1888,-0.1168,2.8611
16:55:30.418,1,-0.1888,-0.1168,2.8611
16:55:30.449,1,-0.1888,-0.1168,2.8611
16:55:30.954,1,-0.1888,-0.1168,2.8611
16:55:30.984,1,-0.1888,-0.1168,2.8611
16:55:31.017,1,-0.1888,-0.1168,2.8611
16:55:31.484,1,-0.1888,-0.1168,2.8611
16:55:31.517,1,-0.1888,-0.1168,2.8611
16:55:32.019,1,-0.1888,-0.1168,2.8611
16:55:32.051,1,-0.1888,-0.1168,2.8611
16:55:32.082,1,-0.1888,-0.1168,2.8611
16:55:32.118,1,-0.1888,-0.1168,2.8611
16:55:32.154,1,-0.1888,-0.1168,2.8611
16:55:32.184,1,-0.1888,-0.1168,2.8611
16:55:32.218,1,-0.1888,-0.1168,2.8611
16:55:32.250,1,-0.1888,-0.1168,2.8611
16:55:32.552,1,-0.1888,-0.1168,2.8611
16:55:32.585,1,-0.1888,-0.1168,2.8611
16:55:32.618,1,-0.1888,-0.1168,2.8611
16:55:32.651,1,-0.1888,-0.1168,2.8611
16:55:32.683,1,-0.1888,-0.1168,2.8611
16:55:32.718,1,-0.1888,-0.1168,2.8611
16:55:32.785,1,-0.1888,-0.1168,2.8611
16:55:32.819,1,-0.1888,-0.1168,2.8611
16:55:33.089,1,-0.1888,-0.1168,2.8611
16:55:33.117,1,-0.1888,-0.1168,2.8611
16:55:33.186,1,-0.1888,-0.1168,2.8611
16:55:33.219,1,-0.1888,-0.1168,2.8611
16:55:33.250,1,-0.1888,-0.1168,2.8611
16:55:33.288,1,-0.1888,-0.1168,2.8611
16:55:33.317,1,-0.1888,-0.1168,2.8611
16:55:33.350,1,-0.1888,-0.1168,2.8611
16:55:33.385,1,-0.1888,-0.1168,2.8611
16:55:33.422,1,-0.1888,-0.1168,2.8611
16:55:33.450,1,-0.1888,-0.1168,2.8611
16:55:33.653,1,-0.1888,-0.1168,2.8611
16:55:33.723,1,-0.1888,-0.1168,2.8611
16:55:33.756,1,-0.1888,-0.1168,2.8611
16:55:33.785,1,-0.1888,-0.1168,2.8611
16:55:33.819,1,-0.1888,-0.1168,2.8611
16:55:33.850,1,-0.1888,-0.1168,2.8611
16:55:33.885,1,-0.1888,-0.1168,2.8611
16:55:33.919,1,-0.1888,-0.1168,2.8611
16:55:33.951,1,-0.1888,-0.1168,2.8611
16:55:34.057,1,-0.1888,-0.1168,2.8611
16:55:34.123,1,-0.1888,-0.1168,2.8611
16:55:34.156,1,-0.1888,-0.1168,2.8611
16:55:34.185,1,-0.1888,-0.1168,2.8611
16:55:34.222,1,-0.1888,-0.1168,2.8611
16:55:34.252,1,-0.1888,-0.1168,2.8611
16:55:34.284,1,-0.1888,-0.1168,2.8611
16:55:34.353,1,-0.1888,-0.1168,2.8611
16:55:34.386,1,-0.1888,-0.1168,2.8611
16:55:34.419,1,-0.1888,-0.1168,2.8611
16:55:34.587,1,-0.1888,-0.1168,2.8611
16:55:34.620,1,-0.1888,-0.1168,2.8611
16:55:34.656,1,-0.1888,-0.1168,2.8611
16:55:34.689,1,-0.1888,-0.1168,2.8611
16:55:34.787,1,-0.1888,-0.1168,2.8611
16:55:34.887,1,-0.1888,-0.1168,2.8611
16:55:34.923,1,-0.1888,-0.1168,2.8611
16:55:34.953,1,-0.1888,-0.1168,2.8611
16:55:34.985,1,-0.1888,-0.1168,2.8611
16:55:35.023,1,-0.1888,-0.1168,2.8611
16:55:35.053,1,-0.1888,-0.1168,2.8611
16:55:35.090,1,-0.1888,-0.1168,2.8611
16:55:35.118,1,-0.1888,-0.1168,2.8611
16:55:35.153,1,-0.1888,-0.1168,2.8611
16:55:35.226,1,-0.1888,-0.1168,2.8611
16:55:35.457,1,-0.1888,-0.1168,2.8611
16:55:35.488,1,-0.1888,-0.1168,2.8611
16:55:35.688,1,-0.1888,-0.1168,2.8611
16:55:35.720,1,-0.1888,-0.1168,2.8611
16:55:35.752,1,-0.1888,-0.1168,2.8611
16:55:35.787,1,-0.1888,-0.1168,2.8611
16:55:35.820,1,-0.1888,-0.1168,2.8611
16:55:36.154,1,-0.1888,-0.1168,2.8611
16:55:36.191,1,-0.1888,-0.1168,2.8611
16:55:36.221,1,-0.1888,-0.1168,2.8611
16:55:36.290,1,-0.1888,-0.1168,2.8611
16:55:36.588,1,-0.1888,-0.1168,2.8611
