Timestamp,Marker_ID,X_meters,Y_meters,Z_meters
17:48:29.632,1,-0.1851,-0.2317,3.7584
17:48:29.668,1,-0.1900,-0.2403,3.8717
17:48:29.698,1,-0.1900,-0.2403,3.8717
17:48:29.899,1,-0.1821,-0.2405,3.8743
17:48:29.932,1,-0.1874,-0.2505,4.0087
17:48:29.968,1,-0.1726,-0.2317,3.7584
17:48:29.998,1,-0.1702,-0.2316,3.7555
17:48:30.600,1,-0.1456,-0.2344,3.7501
17:48:30.630,1,-0.1437,-0.2338,3.7410
17:48:30.666,1,-0.1427,-0.2315,3.7551
17:48:30.699,1,-0.1346,-0.2229,3.6398
17:48:30.736,1,-0.1389,-0.2316,3.7554
17:48:30.769,1,-0.1410,-0.2343,3.7504
17:48:30.797,1,-0.1353,-0.2259,3.6396
17:48:30.966,1,-0.1347,-0.2343,3.7504
17:48:31.236,1,-0.1242,-0.2270,3.5380
17:48:31.264,1,-0.1277,-0.2319,3.6379
17:48:31.298,1,-0.1277,-0.2319,3.6379
17:48:31.333,1,-0.1242,-0.2270,3.5380
17:48:31.364,1,-0.1306,-0.2317,3.6350
17:48:31.400,1,-0.1277,-0.2319,3.6379
17:48:31.436,1,-0.1254,-0.2236,3.5312
17:48:31.464,1,-0.1242,-0.2270,3.5380
17:48:33.038,1,-0.1927,-0.2302,3.4329
17:48:33.105,1,-0.1963,-0.2331,3.4331
17:48:33.505,1,-0.2013,-0.2260,3.2487
17:48:34.368,1,-0.2336,-0.2266,3.1621
17:48:34.401,1,-0.2349,-0.2266,3.1627
17:48:34.433,1,-0.2315,-0.2246,3.0810
17:48:34.635,1,-0.2455,-0.2266,3.1627
17:48:34.735,1,-0.2520,-0.2318,3.1617
17:48:34.768,1,-0.2460,-0.2220,3.0810
17:48:35.100,1,-0.2562,-0.2178,3.0048
17:48:35.139,1,-0.2662,-0.2247,3.0827
17:48:35.436,1,-0.2680,-0.2162,2.9329
17:48:36.270,1,-0.2941,-0.2146,2.8625
17:48:36.306,1,-0.2963,-0.2147,2.8633
17:48:36.341,1,-0.2977,-0.2173,2.8660
17:48:36.370,1,-0.3051,-0.2230,2.9252
17:48:36.403,1,-0.2973,-0.2146,2.8621
17:48:36.435,1,-0.2986,-0.2147,2.8632
17:48:36.470,1,-0.3021,-0.2146,2.8621
17:48:36.503,1,-0.2954,-0.2108,2.7959
17:48:36.540,1,-0.2967,-0.2109,2.7972
17:48:36.570,1,-0.2977,-0.2107,2.7953
17:48:36.607,1,-0.3047,-0.2145,2.8615
17:48:36.641,1,-0.2943,-0.2072,2.7337
17:48:36.670,1,-0.3001,-0.2108,2.7959
17:48:36.701,1,-0.3109,-0.2173,2.8664
17:48:36.968,1,-0.3162,-0.2179,2.7972
17:48:37.008,1,-0.3105,-0.2097,2.7365
17:48:37.037,1,-0.3142,-0.2124,2.7866
17:48:37.071,1,-0.3125,-0.2072,2.7337
17:48:37.341,1,-0.3188,-0.2059,2.6722
17:48:37.676,1,-0.3287,-0.2072,2.6180
17:48:37.706,1,-0.3368,-0.2127,2.6734
17:48:39.206,1,-0.3631,-0.2189,2.4112
17:48:39.940,1,-0.3893,-0.2234,2.3631
17:48:40.040,1,-0.3803,-0.2168,2.2734
17:48:40.814,1,-0.3918,-0.2153,2.1543
17:48:40.848,1,-0.3928,-0.2154,2.1550
17:48:41.182,1,-0.4006,-0.2158,2.1156
17:48:41.515,1,-0.3989,-0.2120,2.0448
17:48:41.549,1,-0.4008,-0.2103,2.0443
17:48:41.581,1,-0.4015,-0.2121,2.0455
17:48:41.653,1,-0.4010,-0.2094,2.0111
17:48:41.681,1,-0.4074,-0.2120,2.0450
17:48:41.845,1,-0.4016,-0.2068,1.9789
17:48:41.878,1,-0.4050,-0.2083,1.9773
17:48:42.056,1,-0.4045,-0.2060,1.9470
17:48:42.091,1,-0.4063,-0.2060,1.9477
17:48:42.115,1,-0.4071,-0.2060,1.9478
17:48:42.147,17,0.4835,0.4062,3.7078
17:48:42.147,1,-0.4087,-0.2060,1.9478
17:48:42.180,1,-0.4109,-0.2075,1.9465
17:48:42.213,1,-0.4118,-0.2075,1.9470
17:48:42.246,1,-0.4125,-0.2059,1.9467
17:48:42.280,1,-0.4065,-0.2051,1.9168
17:48:42.314,1,-0.4158,-0.2092,1.9470
17:48:42.346,1,-0.4097,-0.2051,1.9168
17:48:42.379,1,-0.4061,-0.2043,1.8865
17:48:42.556,1,-0.4119,-0.2075,1.8877
17:48:42.723,1,-0.4166,-0.2075,1.8877
17:48:42.823,1,-0.4258,-0.2131,1.9172
17:48:42.850,1,-0.4143,-0.2066,1.8588
17:48:42.851,17,0.4772,0.4123,3.7070
17:48:42.886,1,-0.4143,-0.2066,1.8588
17:48:42.915,1,-0.4234,-0.2106,1.8868
17:48:43.052,1,-0.4168,-0.2058,1.8300
17:48:43.082,1,-0.4111,-0.2051,1.8041
17:48:43.120,1,-0.4202,-0.2089,1.8314
17:48:43.147,1,-0.4260,-0.2113,1.8593
17:48:43.248,1,-0.4197,-0.2094,1.8028
17:48:43.320,1,-0.4169,-0.2073,1.7783
17:48:43.349,1,-0.4225,-0.2107,1.8017
17:48:43.417,1,-0.4211,-0.2102,1.7771
17:48:43.448,1,-0.4154,-0.2065,1.7528
17:48:43.482,1,-0.4229,-0.2115,1.7753
17:48:43.520,1,-0.4184,-0.2095,1.7531
17:48:43.549,1,-0.4266,-0.2133,1.7785
17:48:43.780,1,-0.4237,-0.2129,1.7271
17:48:43.816,1,-0.4196,-0.2108,1.7047
17:48:43.853,1,-0.4280,-0.2158,1.7273
17:48:43.882,1,-0.4181,-0.2100,1.6813
17:48:43.916,1,-0.4253,-0.2136,1.7050
17:48:43.986,1,-0.4256,-0.2141,1.6809
17:48:44.051,1,-0.4198,-0.2119,1.6580
17:48:44.118,1,-0.4235,-0.2148,1.6592
17:48:44.149,1,-0.4225,-0.2125,1.6362
17:48:44.187,1,-0.4225,-0.2125,1.6362
17:48:44.215,1,-0.4248,-0.2140,1.6370
17:48:44.451,1,-0.4291,-0.2185,1.6152
17:48:44.482,1,-0.4313,-0.2199,1.6159
17:48:44.520,1,-0.4328,-0.2214,1.6165
17:48:44.783,1,-0.4371,-0.2234,1.5734
17:48:44.817,1,-0.4328,-0.2212,1.5531
17:48:44.919,1,-0.4335,-0.2217,1.5349
17:48:45.054,1,-0.4346,-0.2222,1.5164
17:48:45.347,1,-0.4380,-0.2216,1.4786
17:48:45.384,1,-0.4344,-0.2207,1.4602
17:48:45.417,1,-0.4405,-0.2241,1.4789
17:48:45.450,1,-0.4377,-0.2208,1.4613
17:48:45.519,1,-0.4350,-0.2201,1.4441
17:48:45.668,1,-0.4360,-0.2209,1.4312
17:48:45.696,1,-0.4332,-0.2185,1.4109
17:48:45.718,1,-0.4389,-0.2230,1.4292
17:48:45.757,1,-0.4356,-0.2185,1.4108
17:48:45.787,1,-0.4356,-0.2185,1.4108
17:48:46.156,1,-0.4375,-0.2201,1.3673
17:48:46.192,1,-0.4402,-0.2211,1.3651
17:48:46.357,1,-0.4375,-0.2197,1.3358
17:48:46.392,1,-0.4341,-0.2166,1.3203
17:48:46.425,1,-0.4401,-0.2204,1.3335
17:48:46.656,1,-0.4358,-0.2185,1.2926
17:48:46.693,1,-0.4358,-0.2174,1.2927
17:48:47.060,1,-0.4271,-0.2163,1.2299
17:48:47.223,1,-0.4258,-0.2172,1.2063
17:48:47.389,1,-0.4336,-0.2198,1.2028
17:48:47.590,1,-0.4310,-0.2193,1.1710
17:48:47.724,1,-0.4299,-0.2208,1.1484
17:48:47.756,1,-0.4276,-0.2194,1.1385
17:48:47.890,1,-0.4257,-0.2202,1.1186
17:48:48.027,1,-0.4247,-0.2209,1.0989
17:48:48.294,1,-0.4274,-0.2236,1.0701
17:48:48.326,1,-0.4262,-0.2240,1.0617
17:48:48.391,1,-0.4298,-0.2258,1.0618
17:48:48.724,1,-0.4305,-0.2306,1.0183
17:48:48.790,1,-0.4281,-0.2289,1.0036
17:48:48.923,1,-0.4260,-0.2303,0.9795
17:48:49.290,1,-0.4267,-0.2328,0.9295
17:48:50.492,17,-0.1158,-0.9000,3.1576
